construct,genotype,mouse_id,session_nr,block_nr,trial_nr,trialtype,UR norm,validity,CR onset,CR peakamp,CR peaktime,CR hp amp,CR hp time,ISI peakamp,ISI peaktime,ISI hp amp,ISI hp time,Amp at time X,No peaks CR,No peaks ISI,FFT
c57bl6cage,ce,2725,1,9,11,csonly_280ms,0.734,valid,,,,,,0.046,1455,0.044,1270,0.017,0,17,
c57bl6cage,ce,2725,1,10,11,csonly_280ms,0.734,valid,990,0.13,1299,0.13,1300,0.13,1299,0.13,1300,-0.02,2,12,576.8
c57bl6cage,ce,2725,1,11,11,csonly_280ms,0.734,valid,,,,,,-0.018,530,-0.018,510,-0.046,0,16,
c57bl6cage,ce,2725,1,12,11,csonly_280ms,0.734,valid,,,,,,0.022,1135,0.02,1030,0.007,0,8,
c57bl6cage,ce,2725,1,13,11,csonly_280ms,0.734,valid,,,,,,-0.021,545,-0.023,510,-0.037,0,8,
c57bl6cage,ce,2725,1,14,11,csonly_280ms,0.734,valid,,,,,,0.094,625,0.093,600,0.079,0,16,
c57bl6cage,ce,2725,1,15,11,csonly_280ms,0.734,valid,,,,,,-0.026,525,-0.028,510,-0.028,0,17,
c57bl6cage,ce,2725,1,16,11,csonly_280ms,0.734,valid,,,,,,-0.028,715,-0.03,510,-0.03,0,22,
c57bl6cage,ce,2725,1,17,11,csonly_280ms,0.734,valid,,,,,,0.066,605,0.057,600,-0.174,0,19,
c57bl6cage,ce,2725,1,18,11,csonly_280ms,0.734,valid,,,,,,0.056,1412.5,0.055,1410,-0.027,0,6,
c57bl6cage,ce,2725,1,19,11,csonly_280ms,0.734,invalid,,,,,,-0.214,550,-0.214,510,-0.65,0,16,
c57bl6cage,ce,2725,1,20,11,csonly_280ms,0.734,invalid,,,,,,-0.029,1320,-0.029,1320,-0.084,0,21,
c57bl6cage,ce,2725,2,1,11,csonly_280ms,0.803,invalid,,,,,,-0.015,515,-0.016,510,-0.079,0,25,
c57bl6cage,ce,2725,2,2,11,csonly_280ms,0.803,valid,,,,,,0.047,1398.3,0.047,1400,-0.028,0,17,
c57bl6cage,ce,2725,2,3,11,csonly_280ms,0.803,valid,,,,,,0.006,1295,0.005,1230,-0.008,0,21,
c57bl6cage,ce,2725,2,4,11,csonly_280ms,0.803,valid,,,,,,-0.079,569,-0.08,570,-0.204,0,20,
c57bl6cage,ce,2725,2,5,11,csonly_280ms,0.803,valid,,,,,,-0.057,575,-0.059,570,-0.096,0,5,
c57bl6cage,ce,2725,2,6,11,csonly_280ms,0.803,valid,,,,,,-0.005,1261.7,-0.005,1260,-0.03,0,12,
c57bl6cage,ce,2725,2,7,11,csonly_280ms,0.803,valid,,,,,,0.002,615,0.001,510,-0.012,0,23,
c57bl6cage,ce,2725,2,8,11,csonly_280ms,0.803,valid,,,,,,-0.008,530,-0.008,510,-0.058,0,29,
c57bl6cage,ce,2725,2,9,11,csonly_280ms,0.803,valid,,,,,,-0.037,565,-0.039,560,-0.114,0,22,
c57bl6cage,ce,2725,2,10,11,csonly_280ms,0.803,valid,,,,,,-0.03,595,-0.031,510,-0.093,0,14,
c57bl6cage,ce,2725,2,11,11,csonly_280ms,0.803,valid,,,,,,-0.031,595,-0.032,510,-0.057,0,14,
c57bl6cage,ce,2725,2,12,11,csonly_280ms,0.803,valid,,,,,,-0.028,895,-0.029,510,-0.029,0,5,
c57bl6cage,ce,2725,2,13,11,csonly_280ms,0.803,valid,,,,,,-0.004,555,-0.006,550,-0.043,0,8,
c57bl6cage,ce,2725,2,14,11,csonly_280ms,0.803,valid,,,,,,-0.019,595,-0.02,510,-0.033,0,10,
c57bl6cage,ce,2725,2,15,11,csonly_280ms,0.803,valid,,,,,,-0.026,765,-0.027,510,-0.027,0,13,
c57bl6cage,ce,2725,2,16,11,csonly_280ms,0.803,valid,,,,,,-0.032,595,-0.034,510,-0.071,0,11,
c57bl6cage,ce,2725,2,17,11,csonly_280ms,0.803,valid,,,,,,-0.028,625,-0.029,510,-0.042,0,20,
c57bl6cage,ce,2725,2,18,11,csonly_280ms,0.803,valid,,,,,,-0.02,530,-0.02,530,-0.033,0,1,
c57bl6cage,ce,2725,2,19,11,csonly_280ms,0.803,invalid,530,0.211,577.5,0.209,580,0.211,577.5,0.209,580,-0.115,1,26,
c57bl6cage,ce,2725,2,20,11,csonly_280ms,0.803,valid,,,,,,-0.018,540,-0.018,540,-0.03,0,19,
c57bl6cage,ce,2725,3,1,11,csonly_280ms,0.621,invalid,850,0.39,879.6,0.389,880,0.39,879.6,0.389,880,-0.013,12,27,313.6
c57bl6cage,ce,2725,3,2,11,csonly_280ms,0.621,valid,,,,,,-0.015,1415,-0.017,1390,-0.05,0,5,
c57bl6cage,ce,2725,3,3,11,csonly_280ms,0.621,valid,,,,,,0.005,521.7,0.005,520,-0.076,0,14,
c57bl6cage,ce,2725,3,4,11,csonly_280ms,0.621,valid,,,,,,-0.057,575,-0.059,570,-0.107,0,7,
c57bl6cage,ce,2725,3,5,11,csonly_280ms,0.621,valid,,,,,,-0.032,625,-0.034,510,-0.034,0,21,
c57bl6cage,ce,2725,3,6,11,csonly_280ms,0.621,valid,,,,,,-0.038,635,-0.04,510,-0.056,0,14,
c57bl6cage,ce,2725,3,7,11,csonly_280ms,0.621,valid,,,,,,-0.022,1435,-0.028,1430,-0.076,0,25,
c57bl6cage,ce,2725,3,8,11,csonly_280ms,0.621,valid,,,,,,-0.034,525,-0.036,520,-0.069,0,10,
c57bl6cage,ce,2725,3,9,11,csonly_280ms,0.621,valid,,,,,,-0.022,540,-0.022,540,-0.07,0,16,
c57bl6cage,ce,2725,3,10,11,csonly_280ms,0.621,valid,,,,,,-0.013,550,-0.013,550,-0.029,0,10,
c57bl6cage,ce,2725,3,11,11,csonly_280ms,0.621,valid,,,,,,-0.028,525,-0.03,520,-0.046,0,7,
c57bl6cage,ce,2725,3,12,11,csonly_280ms,0.621,valid,,,,,,-0.027,575,-0.029,510,-0.061,0,10,
c57bl6cage,ce,2725,3,13,11,csonly_280ms,0.621,valid,,,,,,-0.03,595,-0.032,510,-0.048,0,23,
c57bl6cage,ce,2725,3,14,11,csonly_280ms,0.621,valid,,,,,,-0.027,555,-0.029,550,-0.061,0,6,
c57bl6cage,ce,2725,3,15,11,csonly_280ms,0.621,valid,,,,,,-0.034,535,-0.036,510,-0.052,0,10,
c57bl6cage,ce,2725,3,16,11,csonly_280ms,0.621,valid,,,,,,0.02,1065,0.018,960,-0.03,0,9,
c57bl6cage,ce,2725,3,17,11,csonly_280ms,0.621,valid,,,,,,0.006,885,0.004,880,-0.044,0,8,
c57bl6cage,ce,2725,3,18,11,csonly_280ms,0.621,invalid,,,,,,0.041,1408.3,0.041,1410,-0.346,0,14,
c57bl6cage,ce,2725,3,19,11,csonly_280ms,0.621,valid,,,,,,-0.027,515,-0.029,510,-0.045,0,10,
c57bl6cage,ce,2725,3,20,11,csonly_280ms,0.621,valid,,,,,,-0.009,800,-0.009,800,-0.042,0,15,
c57bl6cage,ce,2725,4,1,11,csonly_280ms,1.785,valid,,,,,,-0.009,595,0.002,1490,-0.021,0,23,
c57bl6cage,ce,2725,4,2,11,csonly_280ms,1.785,valid,,,,,,0.046,900.7,0.046,900,-0.01,0,21,
c57bl6cage,ce,2725,4,3,11,csonly_280ms,1.785,valid,,,,,,-0.01,540,-0.01,540,-0.043,0,20,
c57bl6cage,ce,2725,4,4,11,csonly_280ms,1.785,valid,,,,,,-0.006,565,-0.007,560,-0.023,0,15,
c57bl6cage,ce,2725,4,5,11,csonly_280ms,1.785,valid,,,,,,-0.006,555,-0.007,510,-0.013,0,10,
c57bl6cage,ce,2725,4,6,11,csonly_280ms,1.785,valid,,,,,,-0.009,615,-0.005,510,-0.05,0,22,
c57bl6cage,ce,2725,4,7,11,csonly_280ms,1.785,valid,,,,,,-0.009,605,-0.009,510,-0.021,0,21,
c57bl6cage,ce,2725,4,8,11,csonly_280ms,1.785,invalid,990,0.649,1373.3,0.64,1370,0.649,1373.3,0.64,1370,-0.178,3,19,219.6
c57bl6cage,ce,2725,4,9,11,csonly_280ms,1.785,valid,,,,,,-0.011,595,-0.012,510,-0.012,0,18,
c57bl6cage,ce,2725,4,10,11,csonly_280ms,1.785,valid,,,,,,-0.003,575,-0.004,570,-0.009,0,3,
c57bl6cage,ce,2725,4,11,11,csonly_280ms,1.785,valid,,,,,,-0.014,525,-0.015,510,-0.037,0,14,
c57bl6cage,ce,2725,4,12,11,csonly_280ms,1.785,valid,,,,,,-0.003,525,-0.004,520,-0.026,0,21,
c57bl6cage,ce,2725,4,13,11,csonly_280ms,1.785,valid,,,,,,0.026,530,0.026,530,-0.102,0,21,
c57bl6cage,ce,2725,4,14,11,csonly_280ms,1.785,valid,,,,,,-0.007,695,-0.009,690,-0.043,0,23,
c57bl6cage,ce,2725,4,15,11,csonly_280ms,1.785,valid,,,,,,-0.005,625,-0.005,510,-0.011,0,17,
c57bl6cage,ce,2725,4,16,11,csonly_280ms,1.785,valid,,,,,,-0.056,530,-0.056,530,-0.213,0,17,
c57bl6cage,ce,2725,4,17,11,csonly_280ms,1.785,valid,,,,,,0.052,1197.7,0.051,1200,-0.011,0,18,
c57bl6cage,ce,2725,4,18,11,csonly_280ms,1.785,valid,,,,,,0.016,691.7,0.016,690,-0.074,0,36,
c57bl6cage,ce,2725,4,19,11,csonly_280ms,1.785,valid,,,,,,-0.005,515,-0.006,510,-0.023,0,19,
c57bl6cage,ce,2725,4,20,11,csonly_280ms,1.785,valid,,,,,,0.005,1045,0.004,960,-0.007,0,34,
c57bl6cage,ce,2725,5,1,11,csonly_280ms,4.224,valid,,,,,,0.006,980,0.006,980,-0.001,0,31,
c57bl6cage,ce,2725,5,2,11,csonly_280ms,4.224,valid,690,0.385,873.5,0.378,870,0.385,873.5,0.378,870,0.044,3,21,130.8
c57bl6cage,ce,2725,5,3,11,csonly_280ms,4.224,invalid,680,0.815,1123.6,0.801,1120,0.815,1123.6,0.801,1120,0.1,4,9,77.7
c57bl6cage,ce,2725,5,4,11,csonly_280ms,4.224,valid,,,,,,0.086,711.1,0.085,710,-0.05,0,24,
c57bl6cage,ce,2725,5,5,11,csonly_280ms,4.224,valid,,,,,,0.04,1455,0.039,1450,-0.06,0,25,
c57bl6cage,ce,2725,5,6,11,csonly_280ms,4.224,valid,,,,,,0.014,740.7,0.014,740,0.007,0,28,
c57bl6cage,ce,2725,5,7,11,csonly_280ms,4.224,valid,670,0.164,771.7,0.163,770,0.164,771.7,0.163,770,0.133,5,23,251.5
c57bl6cage,ce,2725,5,8,11,csonly_280ms,4.224,invalid,730,0.789,869.9,0.789,870,0.789,869.9,0.789,870,0.31,5,12,91.5
c57bl6cage,ce,2725,5,9,11,csonly_280ms,4.224,valid,670,0.395,785.8,0.385,790,0.395,785.8,0.385,790,0.172,14,19,212.4
c57bl6cage,ce,2725,5,10,11,csonly_280ms,4.224,valid,700,0.199,730.1,0.199,730,0.199,730.1,0.199,730,0.09,1,19,
c57bl6cage,ce,2725,5,11,11,csonly_280ms,4.224,valid,,,,,,0.053,826.7,0.05,830,-0.002,0,28,
c57bl6cage,ce,2725,5,12,11,csonly_280ms,4.224,valid,,,,,,0.001,535,0,510,-0.014,0,31,
c57bl6cage,ce,2725,5,13,11,csonly_280ms,4.224,valid,,,,,,-0.001,545,-0.001,510,-0.011,0,21,
c57bl6cage,ce,2725,5,14,11,csonly_280ms,4.224,valid,,,,,,-0.006,585,-0.004,510,-0.016,0,14,
c57bl6cage,ce,2725,5,15,11,csonly_280ms,4.224,valid,,,,,,0.007,1485,0.007,1260,-0.003,0,18,
c57bl6cage,ce,2725,5,16,11,csonly_280ms,4.224,invalid,,,,,,-0.001,618.8,-0.001,620,-0.008,0,20,
c57bl6cage,ce,2725,5,17,11,csonly_280ms,4.224,valid,,,,,,-0.001,650,-0.001,650,-0.005,0,20,
c57bl6cage,ce,2725,5,18,11,csonly_280ms,4.224,invalid,,,,,,-0.002,711.7,-0.003,710,-0.045,0,26,
c57bl6cage,ce,2725,5,19,11,csonly_280ms,4.224,valid,,,,,,0.001,520,0.001,520,-0.035,0,29,
c57bl6cage,ce,2725,5,20,11,csonly_280ms,4.224,valid,,,,,,-0.004,625,-0.004,510,-0.009,0,17,
c57bl6cage,ce,2725,6,1,11,csonly_280ms,1.309,valid,660,0.25,757,0.247,760,0.25,757,0.247,760,0.231,7,38,322.8
c57bl6cage,ce,2725,6,2,11,csonly_280ms,1.309,valid,660,0.956,751.2,0.955,750,0.956,751.2,0.955,750,0.955,4,28,145.8
c57bl6cage,ce,2725,6,3,11,csonly_280ms,1.309,valid,670,1.066,718.7,1.063,720,1.066,718.7,1.063,720,0.307,7,25,166.2
c57bl6cage,ce,2725,6,4,11,csonly_280ms,1.309,invalid,700,1.243,788.5,1.24,790,1.243,788.5,1.24,790,0.781,3,23,157.4
c57bl6cage,ce,2725,6,5,11,csonly_280ms,1.309,valid,680,0.402,790.7,0.402,790,0.402,790.7,0.402,790,0.363,7,23,222.4
c57bl6cage,ce,2725,6,6,11,csonly_280ms,1.309,valid,660,1.693,760.7,1.693,760,1.693,760.7,1.693,760,1.662,4,15,107.3
c57bl6cage,ce,2725,6,7,11,csonly_280ms,1.309,valid,640,1.405,742.7,1.396,740,1.405,742.7,1.396,740,1.342,3,12,127.2
c57bl6cage,ce,2725,6,8,11,csonly_280ms,1.309,valid,630,1.357,713.3,1.343,710,1.357,713.3,1.343,710,1.259,4,15,246
c57bl6cage,ce,2725,6,9,11,csonly_280ms,1.309,valid,,,,,,-0.014,525,-0.015,510,-0.015,0,17,
c57bl6cage,ce,2725,6,10,11,csonly_280ms,1.309,valid,720,0.314,811.3,0.313,810,0.314,811.3,0.313,810,0.076,7,32,260
c57bl6cage,ce,2725,6,11,11,csonly_280ms,1.309,valid,510,0.263,803,0.261,800,0.263,803,0.261,800,0.039,2,35,454.3
c57bl6cage,ce,2725,6,12,11,csonly_280ms,1.309,valid,720,0.417,769.4,0.416,770,0.417,769.4,0.416,770,0.264,1,33,
c57bl6cage,ce,2725,6,13,11,csonly_280ms,1.309,valid,,,,,,0.043,902.1,0.04,550,-0.25,0,36,
c57bl6cage,ce,2725,6,14,11,csonly_280ms,1.309,valid,710,0.445,821.9,0.443,820,0.445,821.9,0.443,820,0.061,10,40,315.5
c57bl6cage,ce,2725,6,15,11,csonly_280ms,1.309,valid,690,0.495,718.9,0.494,720,0.495,718.9,0.494,720,0.471,4,30,237
c57bl6cage,ce,2725,6,16,11,csonly_280ms,1.309,valid,930,0.463,1011.2,0.463,1010,0.463,1011.2,0.463,1010,-0.003,17,35,393.3
c57bl6cage,ce,2725,6,17,11,csonly_280ms,1.309,valid,,,,,,0.085,1319.1,0.085,1320,-0.03,0,39,
c57bl6cage,ce,2725,6,18,11,csonly_280ms,1.309,valid,620,0.455,810,0.455,810,0.455,810,0.455,810,0.172,3,28,122.7
c57bl6cage,ce,2725,6,19,11,csonly_280ms,1.309,valid,650,1.568,732,1.561,730,1.568,732,1.561,730,1.439,4,18,176.5
c57bl6cage,ce,2725,6,20,11,csonly_280ms,1.309,valid,520,0.325,815,0.323,810,0.325,815,0.323,810,0.094,9,20,233.3
c57bl6cage,ce,2725,7,1,11,csonly_280ms,1.987,valid,690,0.124,750.2,0.124,750,0.124,750.2,0.124,750,0.124,1,25,
c57bl6cage,ce,2725,7,2,11,csonly_280ms,1.987,valid,740,0.221,832.1,0.217,830,0.221,832.1,0.217,830,0.097,4,24,317.5
c57bl6cage,ce,2725,7,3,11,csonly_280ms,1.987,invalid,700,0.117,810,0.117,810,0.117,810,0.117,810,-0.039,1,21,
c57bl6cage,ce,2725,7,4,11,csonly_280ms,1.987,valid,660,0.321,758.7,0.32,760,0.321,758.7,0.32,760,0.269,5,23,274.8
c57bl6cage,ce,2725,7,5,11,csonly_280ms,1.987,valid,720,0.285,847.5,0.284,850,0.285,847.5,0.284,850,0.138,2,19,101.1
c57bl6cage,ce,2725,7,6,11,csonly_280ms,1.987,valid,720,0.609,842.1,0.603,840,0.609,842.1,0.603,840,0.074,5,20,218.2
c57bl6cage,ce,2725,7,7,11,csonly_280ms,1.987,valid,660,0.311,745,0.298,740,0.311,745,0.298,740,0.298,1,18,
c57bl6cage,ce,2725,7,8,11,csonly_280ms,1.987,valid,,,,,,0.006,1443,0.005,1440,-0.015,0,20,
c57bl6cage,ce,2725,7,9,11,csonly_280ms,1.987,valid,740,0.4,963.4,0.389,960,0.4,963.4,0.389,960,-0.024,6,22,177.5
c57bl6cage,ce,2725,7,10,11,csonly_280ms,1.987,valid,,,,,,0.088,680.6,0.087,680,-0.038,0,26,
c57bl6cage,ce,2725,7,11,11,csonly_280ms,1.987,valid,750,0.694,886.5,0.68,890,0.694,886.5,0.68,890,0.001,4,21,253
c57bl6cage,ce,2725,7,12,11,csonly_280ms,1.987,valid,700,0.479,782.3,0.478,780,0.479,782.3,0.478,780,0.272,7,26,201.5
c57bl6cage,ce,2725,7,13,11,csonly_280ms,1.987,valid,,,,,,-0.007,615,-0.008,510,-0.013,0,17,
c57bl6cage,ce,2725,7,14,11,csonly_280ms,1.987,invalid,640,0.99,735.6,0.974,740,0.99,735.6,0.974,740,0.818,2,10,202.6
c57bl6cage,ce,2725,7,15,11,csonly_280ms,1.987,valid,700,0.868,797.9,0.864,800,0.868,797.9,0.864,800,0.452,5,17,99.9
c57bl6cage,ce,2725,7,16,11,csonly_280ms,1.987,valid,650,0.891,820.3,0.891,820,0.891,820.3,0.891,820,0.765,3,14,231.7
c57bl6cage,ce,2725,7,17,11,csonly_280ms,1.987,valid,700,0.928,903.9,0.906,900,0.928,903.9,0.906,900,0.524,7,15,152.8
c57bl6cage,ce,2725,7,18,11,csonly_280ms,1.987,valid,710,0.425,743.2,0.416,740,0.425,743.2,0.416,740,0.386,2,18,308.8
c57bl6cage,ce,2725,7,19,11,csonly_280ms,1.987,valid,730,0.688,790.9,0.688,790,0.688,790.9,0.688,790,0.512,3,18,144.2
c57bl6cage,ce,2725,7,20,11,csonly_280ms,1.987,valid,700,1.002,758.2,0.997,760,1.002,758.2,0.997,760,0.896,4,21,253.9
c57bl6cage,ce,2725,8,1,11,csonly_280ms,1.385,valid,700,0.357,829,0.357,830,0.357,829,0.357,830,0.184,4,23,202.4
c57bl6cage,ce,2725,8,2,11,csonly_280ms,1.385,valid,660,0.726,789.4,0.726,790,0.726,789.4,0.726,790,0.509,6,22,138.2
c57bl6cage,ce,2725,8,3,11,csonly_280ms,1.385,valid,670,0.801,765,0.785,760,0.801,765,0.785,760,0.706,2,16,142.9
c57bl6cage,ce,2725,8,4,11,csonly_280ms,1.385,valid,680,0.724,770,0.724,770,0.724,770,0.724,770,0.666,12,15,153.7
c57bl6cage,ce,2725,8,5,11,csonly_280ms,1.385,valid,670,0.775,733.3,0.758,730,0.775,733.3,0.758,730,0.606,5,21,269
c57bl6cage,ce,2725,8,6,11,csonly_280ms,1.385,valid,700,0.645,807.7,0.642,810,0.645,807.7,0.642,810,0.245,4,19,359.6
c57bl6cage,ce,2725,8,7,11,csonly_280ms,1.385,valid,660,0.888,878.2,0.881,880,0.888,878.2,0.881,880,0.657,4,18,130.9
c57bl6cage,ce,2725,8,8,11,csonly_280ms,1.385,invalid,640,0.752,738.8,0.751,740,0.752,738.8,0.751,740,0.635,9,16,106.4
c57bl6cage,ce,2725,8,9,11,csonly_280ms,1.385,valid,650,0.941,752.5,0.936,750,0.941,752.5,0.936,750,0.936,2,15,120.3
c57bl6cage,ce,2725,8,10,11,csonly_280ms,1.385,valid,680,0.743,703.5,0.715,700,0.743,703.5,0.715,700,0.599,5,15,148.7
c57bl6cage,ce,2725,8,11,11,csonly_280ms,1.385,invalid,630,1.185,713.7,1.177,710,1.185,713.7,1.177,710,0.916,3,11,185.3
c57bl6cage,ce,2725,8,12,11,csonly_280ms,1.385,valid,660,1.291,714,1.273,710,1.291,714,1.273,710,0.862,2,20,122.5
c57bl6cage,ce,2725,8,13,11,csonly_280ms,1.385,valid,640,0.92,807.2,0.915,810,0.92,807.2,0.915,810,0.59,2,13,118.9
c57bl6cage,ce,2725,8,14,11,csonly_280ms,1.385,valid,670,0.74,713.5,0.721,710,0.74,713.5,0.721,710,0.606,4,14,205.3
c57bl6cage,ce,2725,8,15,11,csonly_280ms,1.385,valid,560,0.618,778.3,0.617,780,0.618,778.3,0.617,780,0.567,4,19,236
c57bl6cage,ce,2725,8,16,11,csonly_280ms,1.385,valid,690,0.571,800,0.571,800,0.571,800,0.571,800,0.333,3,16,193.5
c57bl6cage,ce,2725,8,17,11,csonly_280ms,1.385,valid,650,0.491,785,0.488,780,0.491,785,0.488,780,0.423,2,17,139.3
c57bl6cage,ce,2725,8,18,11,csonly_280ms,1.385,valid,670,0.487,835,0.482,830,0.487,835,0.482,830,0.294,5,17,216.4
c57bl6cage,ce,2725,8,19,11,csonly_280ms,1.385,valid,670,0.461,723.9,0.445,720,0.461,723.9,0.445,720,0.402,4,21,324.4
c57bl6cage,ce,2725,8,20,11,csonly_280ms,1.385,valid,650,0.732,773.6,0.729,770,0.732,773.6,0.729,770,0.671,3,19,197.2
c57bl6cage,ce,2725,9,1,11,csonly_280ms,3.438,valid,680,0.233,875.3,0.222,880,0.233,875.3,0.222,880,0.201,4,23,208.8
c57bl6cage,ce,2725,9,2,11,csonly_280ms,3.438,valid,650,0.354,896.3,0.344,900,0.354,896.3,0.344,900,0.213,3,31,140.7
c57bl6cage,ce,2725,9,3,11,csonly_280ms,3.438,valid,690,0.382,869.2,0.381,870,0.382,869.2,0.381,870,0.148,8,27,221.9
c57bl6cage,ce,2725,9,4,11,csonly_280ms,3.438,invalid,590,0.235,722.3,0.231,720,0.235,722.3,0.231,720,0.146,6,15,363.3
c57bl6cage,ce,2725,9,5,11,csonly_280ms,3.438,valid,510,0.293,745,0.29,700,0.293,745,0.29,700,0.29,7,25,239.9
c57bl6cage,ce,2725,9,6,11,csonly_280ms,3.438,invalid,620,0.418,706.4,0.411,710,0.418,706.4,0.411,710,0.283,3,13,182.9
c57bl6cage,ce,2725,9,7,11,csonly_280ms,3.438,valid,,,,,,0,560,0,560,-0.014,0,45,
c57bl6cage,ce,2725,9,8,11,csonly_280ms,3.438,valid,,,,,,-0.002,791.7,-0.002,510,-0.005,0,46,
c57bl6cage,ce,2725,9,9,11,csonly_280ms,3.438,valid,870,0.191,978.7,0.19,980,0.191,978.7,0.19,980,0.001,3,38,311
c57bl6cage,ce,2725,9,10,11,csonly_280ms,3.438,valid,690,0.191,715.9,0.188,720,0.191,715.9,0.188,720,0.153,4,26,226.4
c57bl6cage,ce,2725,9,11,11,csonly_280ms,3.438,valid,620,0.104,814.3,0.1,810,0.104,814.3,0.1,810,0.06,1,24,
c57bl6cage,ce,2725,9,12,11,csonly_280ms,3.438,valid,650,0.231,745.6,0.226,750,0.231,745.6,0.226,750,0.226,3,21,200
c57bl6cage,ce,2725,9,13,11,csonly_280ms,3.438,valid,650,0.373,788,0.371,790,0.373,788,0.371,790,0.322,8,29,273.1
c57bl6cage,ce,2725,9,14,11,csonly_280ms,3.438,valid,670,0.288,766.7,0.284,770,0.288,766.7,0.284,770,0.267,4,30,224
c57bl6cage,ce,2725,9,15,11,csonly_280ms,3.438,invalid,630,0.498,788.8,0.498,790,0.498,788.8,0.498,790,0.379,3,17,154.1
c57bl6cage,ce,2725,9,16,11,csonly_280ms,3.438,invalid,610,0.495,787.5,0.491,790,0.495,787.5,0.491,790,0.355,3,23,164.1
c57bl6cage,ce,2725,9,17,11,csonly_280ms,3.438,valid,710,0.123,800,0.123,800,0.123,800,0.123,800,0.08,2,21,545.2
c57bl6cage,ce,2725,9,18,11,csonly_280ms,3.438,valid,660,0.331,808.2,0.33,810,0.331,808.2,0.33,810,0.269,6,14,129.9
c57bl6cage,ce,2725,9,19,11,csonly_280ms,3.438,valid,680,0.232,831.1,0.232,830,0.232,831.1,0.232,830,0.223,6,30,176.2
c57bl6cage,ce,2725,9,20,11,csonly_280ms,3.438,valid,690,0.438,1450.3,0.438,1450,0.438,1450.3,0.438,1450,0.342,17,23,261.5
c57bl6cage,ce,2725,10,1,8,csonly_280ms,1.608,valid,620,0.461,693.2,0.454,690,0.461,693.2,0.454,690,0.249,3,20,169.4
c57bl6cage,ce,2725,10,4,8,csonly_280ms,1.608,valid,,,,,,0.09,880.5,0.09,880,-0.01,0,21,
c57bl6cage,ce,2725,10,7,8,csonly_280ms,1.608,valid,680,0.216,847.5,0.215,850,0.216,847.5,0.215,850,0.122,6,18,153.7
c57bl6cage,ce,2725,10,10,8,csonly_280ms,1.608,valid,690,0.173,707.5,0.172,710,0.173,707.5,0.172,710,0.116,3,20,143.7
c57bl6cage,ce,2725,10,13,8,csonly_280ms,1.608,valid,690,0.186,819,0.186,820,0.186,819,0.186,820,0.099,4,18,210
c57bl6cage,ce,2725,10,16,8,csonly_280ms,1.608,valid,680,0.204,845,0.201,830,0.204,845,0.201,830,0.089,6,27,331.4
c57bl6cage,ce,2725,10,19,8,csonly_280ms,1.608,valid,700,0.253,805,0.243,800,0.253,805,0.243,800,0.113,2,17,303
c57bl6cage,ce,2725,10,22,8,csonly_280ms,1.608,invalid,610,0.513,837.2,0.511,840,0.513,837.2,0.511,840,0.218,7,20,202.4
c57bl6cage,ce,2725,10,25,8,csonly_280ms,1.608,valid,640,0.349,835,0.344,830,0.349,835,0.344,830,0.194,6,19,196.4
c57bl6cage,ce,2725,10,28,8,csonly_280ms,1.608,invalid,620,0.404,815.7,0.396,820,0.404,815.7,0.396,820,0.054,4,15,198.1
c57bl6cage,controle,2726,1,1,11,csonly_280ms,2.177,valid,950,0.154,983.6,0.15,980,0.154,983.6,0.15,980,-0.002,1,33,
c57bl6cage,controle,2726,1,2,11,csonly_280ms,2.177,valid,990,0.169,1030,0.169,1030,0.169,1030,0.169,1030,0.128,17,33,438.5
c57bl6cage,controle,2726,1,3,11,csonly_280ms,2.177,invalid,540,0.357,619.2,0.357,620,0.357,619.2,0.357,620,0.049,2,26,631.5
c57bl6cage,controle,2726,1,4,11,csonly_280ms,2.177,valid,990,0.446,1314.1,0.434,1310,0.446,1314.1,0.434,1310,-0.035,1,25,
c57bl6cage,controle,2726,1,5,11,csonly_280ms,2.177,valid,,,,,,,,-0.019,510,-0.019,0,0,
c57bl6cage,controle,2726,1,6,11,csonly_280ms,2.177,invalid,710,1.041,770,1.041,770,1.041,770,1.041,770,0.37,1,22,
c57bl6cage,controle,2726,1,7,11,csonly_280ms,2.177,invalid,860,1.154,1020.1,1.154,1020,1.154,1020.1,1.154,1020,0.024,3,15,157.3
c57bl6cage,controle,2726,1,8,11,csonly_280ms,2.177,valid,,,,,,0.089,1155,0.085,1150,-0.006,0,32,
c57bl6cage,controle,2726,1,9,11,csonly_280ms,2.177,valid,840,0.266,927.5,0.265,930,0.266,927.5,0.265,930,0.012,6,31,237.1
c57bl6cage,controle,2726,1,10,11,csonly_280ms,2.177,valid,,,,,,0.008,628.3,0.008,510,-0.024,0,31,
c57bl6cage,controle,2726,1,11,11,csonly_280ms,2.177,valid,990,0.11,1173.3,0.106,1170,0.11,1173.3,0.106,1170,0.005,1,31,
c57bl6cage,controle,2726,1,12,11,csonly_280ms,2.177,valid,,,,,,0.03,1475,0.029,1320,-0.008,0,25,
c57bl6cage,controle,2726,1,13,11,csonly_280ms,2.177,valid,,,,,,0.011,783,0.01,780,-0.013,0,41,
c57bl6cage,controle,2726,1,14,11,csonly_280ms,2.177,valid,530,0.111,577.8,0.152,510,0.111,577.8,0.152,510,-0.064,1,27,
c57bl6cage,controle,2726,1,15,11,csonly_280ms,2.177,valid,990,0.156,1224.4,0.149,1220,0.156,1224.4,0.149,1220,-0.03,2,37,272.3
